4.101295, 4.076319, 0.312709
4.102767, 4.077702, 0.294854
4.104232, 4.079115, 0.277551
4.105691, 4.080555, 0.260791
4.107144, 4.082021, 0.244563
4.108591, 4.083512, 0.228857
4.110032, 4.085026, 0.213663
4.111467, 4.086561, 0.198971
4.112896, 4.088116, 0.184771
4.114319, 4.089690, 0.171052
4.115736, 4.091280, 0.157805
4.117147, 4.092887, 0.145018
4.118553, 4.094508, 0.132684
4.119952, 4.096142, 0.120790
4.121346, 4.097788, 0.109327
4.122734, 4.099445, 0.098286
4.124116, 4.101112, 0.087657
4.125493, 4.102788, 0.077429
4.126864, 4.104471, 0.067594
4.128229, 4.106162, 0.058142
4.129588, 4.107858, 0.049062
4.130942, 4.109559, 0.040347
4.132291, 4.111264, 0.031986
4.133634, 4.112972, 0.023970
4.134971, 4.114682, 0.016291
4.136303, 4.116395, 0.008939
4.137630, 4.118108, 0.001906
4.138951, 4.119821, -0.004817
4.140266, 4.121534, -0.011239
4.141577, 4.123246, -0.017368
4.142882, 4.124956, -0.023212
4.144181, 4.126663, -0.028780
4.145476, 4.128368, -0.034079
4.146765, 4.130070, -0.039118
4.148049, 4.131767, -0.043904
4.149328, 4.133460, -0.048446
4.150602, 4.135148, -0.052749
4.151870, 4.136831, -0.056823
4.153134, 4.138508, -0.060674
4.154392, 4.140180, -0.064309
4.155645, 4.141844, -0.067735
4.156893, 4.143502, -0.070959
4.158137, 4.145153, -0.073988
4.159375, 4.146797, -0.076828
4.160608, 4.148433, -0.079485
4.161837, 4.150061, -0.081967
4.163060, 4.151680, -0.084278
4.164279, 4.153291, -0.086426
4.165493, 4.154894, -0.088416
4.166702, 4.156488, -0.090253
4.167906, 4.158073, -0.091943
4.169105, 4.159648, -0.093493
4.170300, 4.161214, -0.094906
4.171490, 4.162771, -0.096189
4.172675, 4.164318, -0.097346
4.173856, 4.165855, -0.098382
4.175032, 4.167383, -0.099302
4.176203, 4.168900, -0.100112
4.177370, 4.170408, -0.100814
4.178532, 4.171906, -0.101415
4.179689, 4.173393, -0.101918
4.180842, 4.174870, -0.102327
4.181991, 4.176337, -0.102646
4.183135, 4.177794, -0.102881
4.184275, 4.179240, -0.103033
4.185410, 4.180676, -0.103108
4.186541, 4.182102, -0.103108
4.187667, 4.183517, -0.103038
4.188789, 4.184922, -0.102901
4.189907, 4.186317, -0.102700
4.191020, 4.187702, -0.102438
4.192129, 4.189076, -0.102119
4.193234, 4.190440, -0.101745
4.194334, 4.191794, -0.101320
4.195431, 4.193138, -0.100846
4.196523, 4.194472, -0.100326
4.197610, 4.195795, -0.099763
4.198694, 4.197109, -0.099159
4.199774, 4.198413, -0.098517
4.200849, 4.199707, -0.097840
4.201920, 4.200991, -0.097128
4.202988, 4.202266, -0.096386
4.204051, 4.203530, -0.095614
4.205110, 4.204786, -0.094816
4.206165, 4.206031, -0.093992
4.207216, 4.207268, -0.093146
4.208263, 4.208495, -0.092278
4.209307, 4.209713, -0.091391
4.210346, 4.210921, -0.090486
4.211381, 4.212121, -0.089565
4.212413, 4.213312, -0.088629
4.213440, 4.214494, -0.087681
4.214464, 4.215667, -0.086721
4.215484, 4.216831, -0.085751
4.216500, 4.217987, -0.084772
4.217512, 4.219134, -0.083786
4.218520, 4.220273, -0.082793
4.219525, 4.221404, -0.081795
4.220526, 4.222526, -0.080794
4.221523, 4.223641, -0.079789
4.222517, 4.224747, -0.078783
4.223506, 4.225846, -0.077775
4.224492, 4.226937, -0.076768
4.225475, 4.228020, -0.075762
4.226454, 4.229095, -0.074757
4.227429, 4.230163, -0.073755
4.228401, 4.231224, -0.072756
4.229369, 4.232277, -0.071761
4.230333, 4.233324, -0.070770
4.231294, 4.234363, -0.069785
4.232252, 4.235395, -0.068806
4.233206, 4.236420, -0.067833
4.234156, 4.237439, -0.066867
4.235103, 4.238450, -0.065909
4.236046, 4.239456, -0.064958
4.236986, 4.240454, -0.064016
4.237923, 4.241447, -0.063082
4.238856, 4.242433, -0.062158
4.239786, 4.243413, -0.061243
4.240713, 4.244386, -0.060338
4.241636, 4.245354, -0.059443
4.242556, 4.246316, -0.058559
4.243472, 4.247272, -0.057685
4.244385, 4.248222, -0.056822
4.245295, 4.249166, -0.055970
4.246202, 4.250105, -0.055129
4.247105, 4.251038, -0.054299
4.248005, 4.251966, -0.053481
4.248902, 4.252888, -0.052675
4.249796, 4.253806, -0.051881
4.250686, 4.254718, -0.051098
4.251574, 4.255625, -0.050328
4.252458, 4.256527, -0.049569
4.253339, 4.257424, -0.048823
4.254217, 4.258316, -0.048088
4.255091, 4.259203, -0.047366
4.255963, 4.260085, -0.046656
4.256832, 4.260963, -0.045958
4.257697, 4.261837, -0.045272
4.258560, 4.262705, -0.044598
4.259419, 4.263570, -0.043936
4.260275, 4.264430, -0.043287
4.261129, 4.265285, -0.042649
4.261979, 4.266136, -0.042023
4.262827, 4.266983, -0.041409
4.263671, 4.267826, -0.040807
4.264513, 4.268665, -0.040216
4.265351, 4.269500, -0.039637
4.266187, 4.270331, -0.039069
4.267019, 4.271158, -0.038513
4.267849, 4.271981, -0.037968
4.268676, 4.272800, -0.037434
4.269500, 4.273616, -0.036911
4.270322, 4.274428, -0.036399
4.271140, 4.275236, -0.035898
4.271956, 4.276041, -0.035407
4.272768, 4.276842, -0.034927
4.273578, 4.277640, -0.034457
4.274385, 4.278434, -0.033997
4.275190, 4.279225, -0.033548
4.275991, 4.280012, -0.033108
4.276790, 4.280796, -0.032678
4.277586, 4.281577, -0.032258
4.278380, 4.282355, -0.031847
4.279171, 4.283129, -0.031446
4.279959, 4.283900, -0.031053
4.280744, 4.284669, -0.030670
4.281527, 4.285434, -0.030295
4.282307, 4.286196, -0.029929
4.283084, 4.286955, -0.029572
4.283859, 4.287711, -0.029223
4.284631, 4.288464, -0.028882
4.285400, 4.289215, -0.028550
4.286167, 4.289962, -0.028225
4.286932, 4.290707, -0.027908
4.287693, 4.291449, -0.027598
4.288453, 4.292188, -0.027296
4.289209, 4.292924, -0.027001
4.289963, 4.293658, -0.026714
4.290715, 4.294389, -0.026433
4.291464, 4.295117, -0.026159
4.292211, 4.295843, -0.025892
4.292955, 4.296566, -0.025631
4.293697, 4.297287, -0.025377
4.294436, 4.298005, -0.025129
4.295172, 4.298720, -0.024887
4.295907, 4.299433, -0.024650
4.296639, 4.300144, -0.024420
4.297368, 4.300852, -0.024195
4.298095, 4.301558, -0.023976
4.298820, 4.302261, -0.023762
4.299542, 4.302962, -0.023554
4.300262, 4.303661, -0.023350
4.300979, 4.304357, -0.023152
4.301695, 4.305051, -0.022958
4.302407, 4.305743, -0.022769
4.303118, 4.306432, -0.022585
4.303826, 4.307119, -0.022405
4.304532, 4.307804, -0.022230
4.305235, 4.308487, -0.022059
4.305937, 4.309167, -0.021892
4.306636, 4.309845, -0.021729
4.307332, 4.310521, -0.021569
4.308027, 4.311195, -0.021414
4.308719, 4.311867, -0.021262
4.309409, 4.312537, -0.021114
4.310097, 4.313204, -0.020970
4.310782, 4.313870, -0.020828
4.311466, 4.314533, -0.020690
4.312147, 4.315194, -0.020555
4.312826, 4.315854, -0.020424
4.313503, 4.316511, -0.020295
4.314177, 4.317166, -0.020169
4.314850, 4.317819, -0.020046
4.315520, 4.318470, -0.019926
4.316188, 4.319120, -0.019808
4.316854, 4.319767, -0.019693
4.317518, 4.320412, -0.019580
4.318180, 4.321055, -0.019470
4.318840, 4.321697, -0.019362
4.319497, 4.322336, -0.019256
4.320153, 4.322973, -0.019152
4.320806, 4.323609, -0.019051
4.321458, 4.324243, -0.018951
4.322107, 4.324874, -0.018854
4.322754, 4.325504, -0.018758
4.323400, 4.326132, -0.018664
4.324043, 4.326758, -0.018572
4.324684, 4.327382, -0.018482
4.325324, 4.328005, -0.018393
4.325961, 4.328625, -0.018306
4.326596, 4.329244, -0.018220
4.327229, 4.329861, -0.018136
4.327861, 4.330476, -0.018053
4.328490, 4.331089, -0.017972
4.329117, 4.331701, -0.017892
4.329743, 4.332311, -0.017813
4.330366, 4.332918, -0.017736
4.330988, 4.333525, -0.017659
4.331607, 4.334129, -0.017584
4.332190, 4.334732, -0.035251
4.332771, 4.335331, -0.034824
4.333358, 4.335926, -0.030054
4.333951, 4.336519, -0.025289
4.334551, 4.337109, -0.020528
4.335159, 4.337697, -0.015768
4.335773, 4.338283, -0.011007
4.336396, 4.338869, -0.006243
4.337026, 4.339454, -0.001471
4.337665, 4.340038, 0.003310
4.338312, 4.340623, 0.008105
4.338968, 4.341209, 0.012917
4.339634, 4.341796, 0.017750
4.340310, 4.342385, 0.022609
4.340995, 4.342976, 0.027500
4.341691, 4.343569, 0.032425
4.342399, 4.344166, 0.037393
4.343117, 4.344767, 0.042408
4.343848, 4.345372, 0.047477
4.344591, 4.345982, 0.052608
4.345346, 4.346597, 0.057807
4.346115, 4.347218, 0.063083
4.346898, 4.347845, 0.068445
4.347696, 4.348479, 0.073903
4.348508, 4.349120, 0.079466
4.349336, 4.349770, 0.085147
4.350181, 4.350427, 0.090957
4.351043, 4.351094, 0.096910
4.351922, 4.351771, 0.103020
4.352821, 4.352458, 0.109303
4.353738, 4.353156, 0.115776
4.354676, 4.353865, 0.122458
4.355636, 4.354587, 0.129370
4.356618, 4.355321, 0.136533
4.357623, 4.356070, 0.143974
4.358652, 4.356832, 0.151718
4.359708, 4.357610, 0.159797
4.360790, 4.358404, 0.168244
4.361901, 4.359214, 0.177096
4.363043, 4.360043, 0.186393
4.364215, 4.360890, 0.196182
4.365422, 4.361756, 0.206513
4.366663, 4.362643, 0.217445
4.367943, 4.363552, 0.229042
4.369262, 4.364484, 0.241376
4.370623, 4.365440, 0.254530
4.372030, 4.366422, 0.268597
4.373484, 4.367430, 0.283684
4.374990, 4.368467, 0.299912
4.376552, 4.369534, 0.317421
4.378172, 4.370632, 0.336373
4.379856, 4.371764, 0.356953
4.381609, 4.372932, 0.379381
4.383437, 4.374138, 0.403909
4.385345, 4.375384, 0.430836
4.387342, 4.376673, 0.460518
4.389435, 4.378008, 0.493376
4.391635, 4.379393, 0.529914
4.393952, 4.380830, 0.570743
4.396398, 4.382325, 0.616606
4.398989, 4.383881, 0.668414
4.401742, 4.385504, 0.727295
4.404678, 4.387200, 0.794661
4.407821, 4.388976, 0.872300
4.411201, 4.390838, 0.962500
4.414855, 4.392797, 1.068231
4.418828, 4.394863, 1.193407
4.423177, 4.397048, 1.343278
4.427974, 4.399367, 1.525012
4.433314, 4.401839, 1.748622
4.439321, 4.404485, 2.028445
4.446165, 4.407335, 2.385617
4.454084, 4.410423, 2.852384
4.463425, 4.413796, 3.480006
4.474711, 4.417518, 4.354126
4.488780, 4.421674, 5.000000
4.507096, 4.426331, 5.000000
4.532511, 4.431488, 5.000000
4.571336, 4.437144, 5.000000
4.640762, 4.443301, 5.000000
4.808098, 4.449958, 5.000000
5.586239, 4.457115, 5.000000
5.408386, 4.464771, -5.000000
5.286996, 4.471928, -5.000000
5.198624, 4.478585, -5.000000
5.132365, 4.484742, -5.000000
5.081256, 4.490398, -5.000000
5.040829, 4.495555, -5.000000
5.008152, 4.500212, -5.000000
4.981245, 4.504368, -5.000000
4.958734, 4.508025, -5.000000
4.939640, 4.511182, -5.000000
4.923253, 4.513839, -5.000000
4.909041, 4.515995, -4.253662
4.896604, 4.517727, -3.295528
4.885632, 4.519129, -2.522122
4.875882, 4.520278, -1.893704
4.867163, 4.521238, -1.380497
4.859320, 4.522061, -0.959842
4.852229, 4.522787, -0.614255
4.845787, 4.523451, -0.330075
4.839909, 4.524083, -0.096505
4.834525, 4.524705, 0.095079
4.829575, 4.525337, 0.251628
4.825009, 4.525994, 0.378798
4.820784, 4.526688, 0.481223
4.816864, 4.527431, 0.562732
4.813216, 4.528230, 0.626507
4.809814, 4.529092, 0.675210
4.806633, 4.530021, 0.711079
4.803653, 4.531022, 0.736009
4.800855, 4.532095, 0.751606
4.798223, 4.533245, 0.759243
4.795742, 4.534470, 0.760095
4.793401, 4.535771, 0.755171
4.791188, 4.537147, 0.745343
4.789091, 4.538598, 0.731364
4.787104, 4.540122, 0.713887
4.785216, 4.541718, 0.693480
4.783422, 4.543383, 0.670636
4.781713, 4.545115, 0.645788
4.780085, 4.546912, 0.619311
4.778532, 4.548770, 0.591535
4.777048, 4.550688, 0.562749
4.775629, 4.552662, 0.533204
4.774271, 4.554689, 0.503123
4.772969, 4.556767, 0.472698
4.771722, 4.558891, 0.442099
4.770525, 4.561061, 0.411476
4.769375, 4.563271, 0.380956
4.768269, 4.565519, 0.350653
4.767206, 4.567802, 0.320666
4.766182, 4.570118, 0.291079
4.765196, 4.572462, 0.261967
4.764245, 4.574833, 0.233392
4.763328, 4.577227, 0.205409
4.762443, 4.579642, 0.178065
4.761588, 4.582074, 0.151396
4.760762, 4.584522, 0.125437
4.759963, 4.586982, 0.100213
4.759189, 4.589452, 0.075746
4.758441, 4.591930, 0.052051
4.757716, 4.594413, 0.029143
4.757014, 4.596899, 0.007028
4.756333, 4.599385, -0.014287
4.755672, 4.601870, -0.034799
4.755031, 4.604352, -0.054510
4.754409, 4.606828, -0.073421
4.753805, 4.609297, -0.091537
4.753217, 4.611757, -0.108864
4.752646, 4.614205, -0.125411
4.752091, 4.616642, -0.141187
4.751551, 4.619064, -0.156203
4.751026, 4.621470, -0.170470
4.750514, 4.623860, -0.184002
4.750016, 4.626231, -0.196812
4.749531, 4.628582, -0.208914
4.749057, 4.630913, -0.220325
4.748596, 4.633221, -0.231058
4.748147, 4.635507, -0.241130
4.747708, 4.637768, -0.250558
4.747280, 4.640004, -0.259359
4.746862, 4.642214, -0.267548
4.746454, 4.644398, -0.275143
4.746056, 4.646554, -0.282160
4.745667, 4.648681, -0.288619
4.745286, 4.650780, -0.294534
4.745965, 4.652850, 0.235952
4.746597, 4.654943, 0.185691
4.747204, 4.657055, 0.149212
4.747786, 4.659181, 0.114100
4.748345, 4.661319, 0.080341
4.748878, 4.663465, 0.047917
4.749387, 4.665616, 0.016813
4.749871, 4.667768, -0.012990
4.750331, 4.669919, -0.041511
4.750767, 4.672066, -0.068768
4.751178, 4.674206, -0.094782
4.751565, 4.676337, -0.119574
4.751928, 4.678456, -0.143165
4.752267, 4.680560, -0.165577
4.752582, 4.682648, -0.186831
4.752874, 4.684717, -0.206952
4.753143, 4.686766, -0.225962
4.753390, 4.688791, -0.243885
4.753613, 4.690793, -0.260744
4.753814, 4.692768, -0.276565
4.753994, 4.694716, -0.291370
4.754152, 4.696635, -0.305185
4.754288, 4.698523, -0.318035
4.754404, 4.700379, -0.329945
4.754500, 4.702202, -0.340939
4.754575, 4.703991, -0.351042
4.754631, 4.705745, -0.360280
4.754668, 4.707463, -0.368678
4.754685, 4.709145, -0.376260
4.754685, 4.710788, -0.383052
4.754667, 4.712393, -0.389078
4.754631, 4.713960, -0.394363
4.754578, 4.715487, -0.398931
4.754509, 4.716974, -0.402808
4.754423, 4.718420, -0.406017
4.754322, 4.719827, -0.408583
4.754206, 4.721192, -0.410528
4.754075, 4.722516, -0.411878
4.753931, 4.723799, -0.412654
4.753772, 4.725041, -0.412880
4.753600, 4.726241, -0.412579
4.753415, 4.727400, -0.411774
4.753219, 4.728519, -0.410485
